,cX,cY,topoSig
3405,4,7,0000110000000001000010000000
3406,9,13,000000000000111111000000000111111100000000000111110111000000000001111110000000000000011111000000000100000000000000000
3407,9,12,000000000000111111000000000111111100000000000111110111000000000001111110000000000000011111000000000100000000
3408,5,9,000001100000000111000000010000000001111000000
3409,5,9,000001100000000111000000010000000001111000000
3410,7,12,000000011111100000000111000000000001111000000000011111000000000100000000000000011111
3411,7,14,11000000000000111001100000000000111000000000000010000000111111100000001111111000000001111110000000
3412,7,14,00000001100000000000011100110000000000011100000000000001000000011111110000000111111100000000111111
3413,7,10,1000000000000011111010000000001111100000000000111000000000011110000000
3414,7,11,00000001000000000000011111010000000001111100000000000111000000000011110000000
3415,7,12,111110000000001100000000000011100000000000111100000000000111110000000011111110000000
3416,7,12,000000011111000000000110000000000001110000000000011110000000000011111000000001111111
3417,7,12,111110000000001100000000000001111110000000000111100000000000001000000000001110000000
3418,7,13,0000000111110000000001100000000000001111110000000000111100000000000001000000000001110000000
3419,7,13,0000000111111000000001110000000000011110000000000111110000000001000000000000000111110000000
3420,7,14,00000001100011000000011111100000000111111100000000000111000000001111110000000111111100000001110000
3421,12,14,000011111111000000000000111110000000000000000000111111111011000000000000000000011111000000000000101111111110000000000000111111000000000000000000111000001111000000000000
3422,12,14,000000000000000011111111000000000000111110000000000000000000111111111011000000000000000000011111000000000000101111111110000000000000111111000000000000000000111000001111
3423,4,8,11110000110000000001000010000000
3424,4,8,00001111000011000000000100001000
3425,5,11,0000001111000001100000000000010000000011000001111100000
3426,5,11,0000001111000001100000000000010000000011000001111100000
3427,10,14,11111111000000000000011111111100000000001100000000000000000011111011100000000000000011111100000000001111111000000000000011100000000000000000
3428,10,14,00000000001111111100000000000001111111110000000000110000000000000000001111101110000000000000001111110000000000111111100000000000001110000000
3429,3,8,110000111000011000111000
3430,5,11,0000001111000001100000000000010000000011000001111100000
3431,6,12,001111000000000011000000111111000000000111000000111110000000100000000000
3432,6,13,000000001111000000000011000000111111000000000111000000111110000000100000000000
3433,5,10,11111000000111100000111100000011100000001100000000
3434,5,11,0000011111000000111100000111100000011100000001100000000
3435,7,14,11000110000000111111100000001111110000000000001110000000000111100000001111111000000001111110000000
3436,7,14,00000001100011000000011111110000000111111000000000000111000000000011110000000111111100000000111111
3437,6,9,000000100000000000110011000000000111000000000001000000
3438,6,8,000000100000000000110011000000000111000000000001
3439,7,14,00000001111101000000010000000000000111111100000001110000000000011110000000000111111100000001100000
3440,3,8,000110000111000011000111
3441,6,11,000000100000000000110011000000000111000000000001000000111111000000
3442,6,10,000000100000000000110011000000000111000000000001000000111111
3443,6,13,000000111111000000100011000000000111000000111111000000110000000000000001000000
3444,6,12,000000111111000000100011000000000111000000111111000000110000000000000001
3445,8,12,000001110000000010111111000000001111000000000000111000010000000011111100000000001111111100000000
3446,8,12,000000000000011100000000101111110000000011110000000000001110000100000000111111000000000011111111
3447,7,14,11000110000000111111000000001111111000000000001110000000011111100000001111111000000011100000000000
3448,7,14,10011110000000000000100000001111111000000011000000000000111111100000000000011000000000001110000000
3449,5,10,00000000110000011000000001111000000100000000011111
3450,7,12,111110000000001111110000000011110000000000111000000000001000000000000011000000000000
3451,7,12,000000011111000000000111111000000001111000000000011100000000000100000000000001100000
3452,6,12,011111000000111000000000110000000000111111000000111100000000000001000000
3453,6,12,000000011111000000111000000000110000000000111111000000111100000000000001
3454,9,14,000000111000000000110000001000000000000000011000000000000001111000000000111100000000000000011111111000000000000111111000000000
3455,9,14,000000000000000111000000000110000001000000000000000011000000000000001111000000000111100000000000000011111111000000000000111111
3456,5,8,0001100000011110000000001000000011100000
3457,5,9,000000001100000011110000000001000000011100000
3458,5,11,0000000011000001100000000111100000010000000001111100000
3459,7,14,00000001001111000000000000010000000111111100000001100000000000011111110000000000001100000000000111
3460,7,12,000000100000000000011000000000011110000000111100000000000011111000000010000000000000
3461,7,12,000000000000010000000000001100000000001111000000011110000000000001111100000001000000
3462,3,5,000001000100000
3463,3,5,000001000100000
3464,5,10,00001000000001100000011110000011000000000111100000
3465,5,10,00000000010000000011000000111100000110000000001111
3466,7,14,11110000000000111111100000001000011000000000011110000000111111100000001100000000000000000010000000
3467,8,10,00000000011110110000000011111111000000001110000000000000111100000000000011000001
3468,7,10,0000111000000000011110000000000001100000000011111000000010000010000000
3469,7,11,00000000000111000000000011110000000000001100000000011111000000010000010000000
3470,4,12,111100001000000011100000111100001111000000110000
3471,4,12,000011110000100000001110000011110000111100000011
3472,9,13,000000000000111111000000000111100000000000000000001111000000000100000001000000000110000011000000000111111000000000000
3473,9,12,000000000000111111000000000111100000000000000000001111000000000100000001000000000110000011000000000111111000
3474,8,11,0000000011111100000000001000000000000000000001110000000011011110000000000000111100000000
3475,8,11,0000000011111100000000001000000000000000000001110000000011011110000000000000111100000000
3476,8,10,01111011000000001111111100000000111000000000000011110000000000001100000100000000
3477,7,14,00000001111000000000011111110000000100001100000000001111000000011111110000000110000000000000000001
3478,9,14,111111110000000000000000011000000000011111111000000000000001111000000000000111111000000000110000000000000000111100111000000000
3479,9,14,000000000111111110000000000000000011000000000011111111000000000000001111000000000000111111000000000110000000000000000111100111
3480,7,11,00000001111111000000011000000000000111000000000001000001000000011110110000000
3481,7,10,0000000111111100000001100000000000011100000000000100000100000001111011
3482,5,13,00000001110000011111000000000100000111110000000011000000111100000
3483,5,12,000000011100000111110000000001000001111100000000110000001111
3484,8,12,111000010000000011111100000000001111111100000000110001110000000010000000000000001111000000000000
3485,8,13,00000000111000010000000011111100000000001111111100000000110001110000000010000000000000001111000000000000
3486,6,13,000000100000000000001111000000000011000000000001000000111000000000000111000000
3487,7,14,00000001111100000000011111110000000110000000000001111110000000011110000000000111111100000001001111
3488,9,14,001111100000000000000000111000000000011100000000000000000111111000000000111111111000000000111110000000000000000000001000000000
3489,9,14,000000000001111100000000000000000111000000000011100000000000000000111111000000000111111111000000000111110000000000000000000001
3490,7,10,0110000000000011111110000000111100000000000000011000000011000010000000
3491,7,10,0000000011000000000001111111000000011110000000000000001100000001100001
3492,5,12,111110000011000000001111100000000010000010000000001110000000
3493,5,13,00000111110000011000000001111100000000010000010000000001110000000
3494,3,6,110000111000100000
3495,3,7,000110000111000100000
3496,7,14,11111000000000111111100000001100000000000011111100000000111100000000001111111000000010011110000000
3497,6,12,000000100000000000001111000000000011000000000001000000111000000000000111
3498,6,12,000111000000000011000000111111000000101111000000111111000000111110000000
